time_s,x_m,y_m,theta_rad,v_m_s,w_rad_s
1.200000000000000178e+00,6.753116059610589694e+00,3.349055515058190213e+00,2.819854916165282610e+00,-3.114955965429544449e-03,-4.243868216872215271e-02
1.250000000000000000e+00,6.753263350263611464e+00,3.349006420271418705e+00,2.817750706764569291e+00,-3.105146344751119614e-03,-4.208418801426887929e-02
1.300000000000000044e+00,6.753410264332580404e+00,3.348957107282021894e+00,2.815647773760070915e+00,-3.099387977272272110e-03,-4.205866008996963362e-02
1.350000000000000089e+00,6.753556730724023183e+00,3.348907601605515705e+00,2.813544234241058817e+00,-3.092132974416017532e-03,-4.207079038023948947e-02
1.400000000000000133e+00,6.753706339425606942e+00,3.348856682916042438e+00,2.811438358182718922e+00,-3.160726279020309448e-03,-4.211752116680145264e-02
1.450000000000000178e+00,6.753856066505694145e+00,3.348805371853778468e+00,2.809334762672593744e+00,-3.165503032505512238e-03,-4.207191020250320573e-02
1.500000000000000000e+00,6.754005686681460396e+00,3.348753745469207566e+00,2.807223371657242783e+00,-3.165531903505325317e-03,-4.222782030701637684e-02
1.550000000000000044e+00,6.754155523531301775e+00,3.348701690032434897e+00,2.805126132311930753e+00,-3.172434400767087936e-03,-4.194478690624237061e-02
1.600000000000000089e+00,6.754303715947258979e+00,3.348649857333878987e+00,2.803022359105458161e+00,-3.139912150800228119e-03,-4.207546412944793840e-02
1.650000000000000133e+00,6.754451980654956778e+00,3.348597649017898359e+00,2.800931461843361614e+00,-3.143764100968837738e-03,-4.181794524192810475e-02
1.700000000000000178e+00,6.754600289645581235e+00,3.348545076301750800e+00,2.798842249343802546e+00,-3.147026989609003067e-03,-4.178424999117851674e-02
1.750000000000000000e+00,6.754747869164470231e+00,3.348492414843633469e+00,2.796755924242248170e+00,-3.133875783532857895e-03,-4.172650203108787398e-02
1.800000000000000044e+00,6.754896481400583852e+00,3.348439035082701132e+00,2.794668348225464616e+00,-3.158163744956254959e-03,-4.175152033567428728e-02
1.850000000000000089e+00,6.755043423742562503e+00,3.348385908538199285e+00,2.792586599643041900e+00,-3.125026822090148926e-03,-4.163497164845466475e-02
1.900000000000000133e+00,6.755191001345166590e+00,3.348332204677041624e+00,2.790507254319896546e+00,-3.140907734632492065e-03,-4.158690646290779530e-02
1.950000000000000178e+00,6.755337437397106903e+00,3.348278571154067684e+00,2.788440098630895481e+00,-3.118978813290596008e-03,-4.134311378002166609e-02
2.000000000000000000e+00,6.755483617754816095e+00,3.348224688307883667e+00,2.786381813342382774e+00,-3.115898463875055313e-03,-4.116570577025413513e-02
2.050000000000000266e+00,6.755629858957409084e+00,3.348170440870111619e+00,2.784328950474669995e+00,-3.119568806141614914e-03,-4.105725735425948958e-02
2.100000000000000089e+00,6.755775407666185117e+00,3.348116110144615298e+00,2.782278087529053590e+00,-3.107169410213828087e-03,-4.101725891232490401e-02
2.149999999999999911e+00,6.755920715796059461e+00,3.348061529431090477e+00,2.780232115256299874e+00,-3.104416653513908386e-03,-4.091944545507431030e-02
2.200000000000000178e+00,6.756054299040500588e+00,3.348011040715896947e+00,2.779013204061126174e+00,-2.856122795492410660e-03,-2.437822390347719331e-02
2.250000000000000000e+00,6.756184783824766171e+00,3.347961541231583737e+00,2.777820899457370540e+00,-2.791163045912981033e-03,-2.384609207510948389e-02
2.300000000000000266e+00,6.756316096424102469e+00,3.347911548538635707e+00,2.776624998095145180e+00,-2.810143632814288139e-03,-2.391802724450826576e-02
2.350000000000000089e+00,6.756447379385948082e+00,3.347861387289266855e+00,2.775432023609688326e+00,-2.810791134834289551e-03,-2.385948970913887024e-02
2.400000000000000355e+00,6.756578539998896460e+00,3.347811093391379611e+00,2.774244137023275325e+00,-2.809454221278429031e-03,-2.375773172825574805e-02
2.450000000000000178e+00,6.756708752727087486e+00,3.347760985460392025e+00,2.773062458744903758e+00,-2.790423575788736343e-03,-2.363356556743383477e-02
2.500000000000000000e+00,6.756838715431457310e+00,3.347710797346393097e+00,2.771880861938631035e+00,-2.786334604024887085e-03,-2.363193612545728614e-02
2.550000000000000266e+00,6.756969410284615840e+00,3.347660148956534520e+00,2.770700968083625426e+00,-2.803312614560127258e-03,-2.359787710011005540e-02
2.600000000000000089e+00,6.757108720177872563e+00,3.347605972823313625e+00,2.769630477091928888e+00,-2.989468164741992950e-03,-2.140981983393430710e-02
2.650000000000000355e+00,6.757234687766767500e+00,3.347556830064620570e+00,2.768545369569843650e+00,-2.704281359910964966e-03,-2.170215044170618196e-02
2.700000000000000178e+00,6.757360170946213884e+00,3.347507719332245557e+00,2.767469952701290925e+00,-2.695024479180574417e-03,-2.150833737105131357e-02
2.750000000000000000e+00,6.757486507866051539e+00,3.347458117727212468e+00,2.766392978307491202e+00,-2.714504487812519073e-03,-2.153948787599802017e-02
2.800000000000000266e+00,6.757612434313203131e+00,3.347408520688399225e+00,2.765310459703838486e+00,-2.706831088289618492e-03,-2.165037207305431366e-02
2.850000000000000089e+00,6.757739137735392809e+00,3.347358459129359698e+00,2.764236229377498688e+00,-2.724695717915892601e-03,-2.148460652679205080e-02
2.900000000000000355e+00,6.757865880563950434e+00,3.347308224528057874e+00,2.763166354120409007e+00,-2.726702019572257996e-03,-2.139750514179468086e-02
2.950000000000000178e+00,6.757991480844035337e+00,3.347258287224182727e+00,2.762105569288765938e+00,-2.703269477933645248e-03,-2.121569663286209176e-02
3.000000000000000000e+00,6.758117319693605296e+00,3.347208100413063381e+00,2.761036205579226799e+00,-2.709548454731702805e-03,-2.138727419078350137e-02
3.050000000000000266e+00,6.758243577185602646e+00,3.347157590082799228e+00,2.759976841228714228e+00,-2.719724085181951523e-03,-2.118728701025247504e-02
3.100000000000000089e+00,6.758368346315044128e+00,3.347107521788674322e+00,2.758916252617424458e+00,-2.688804175704717636e-03,-2.121177222579717636e-02
3.150000000000000355e+00,6.758493743827870937e+00,3.347057046854728490e+00,2.757856281668579435e+00,-2.703498117625713348e-03,-2.119941897690296242e-02
3.200000000000000178e+00,6.758619481543561847e+00,3.347006280044028337e+00,2.756797238177320253e+00,-2.711991313844919205e-03,-2.118086982518434594e-02
3.250000000000000000e+00,6.758744876267424040e+00,3.346955497204059604e+00,2.755746088678649119e+00,-2.705751918256282806e-03,-2.102298997342586656e-02
3.300000000000000266e+00,6.758870092557567766e+00,3.346904633353101399e+00,2.754698716987556306e+00,-2.703053876757621765e-03,-2.094743382185697625e-02
3.350000000000000089e+00,6.758995830448511377e+00,3.346853404133887544e+00,2.753655508168673549e+00,-2.715470502153038979e-03,-2.086417637765407632e-02
3.400000000000000355e+00,6.759120963687481165e+00,3.346802268992927321e+00,2.752616277652493171e+00,-2.703562844544649124e-03,-2.078461032360792368e-02
3.450000000000000178e+00,6.759246420884417184e+00,3.346750849252206894e+00,2.751581270777320842e+00,-2.711715176701545715e-03,-2.070013750344515055e-02
3.500000000000000000e+00,6.759371883605417963e+00,3.346699275514640970e+00,2.750545601731797962e+00,-2.712986897677183151e-03,-2.071338091045618265e-02
3.550000000000000266e+00,6.759496849185038236e+00,3.346647754779106254e+00,2.749524277223905688e+00,-2.703389152884483337e-03,-2.042649015784263680e-02
3.600000000000000089e+00,6.759622093216911765e+00,3.346595969523316061e+00,2.748497033583631843e+00,-2.710555680096149445e-03,-2.054487280547618797e-02
3.650000000000000355e+00,6.759746687925019870e+00,3.346544302812503258e+00,2.747472272411620509e+00,-2.697650110349059105e-03,-2.049522344022989412e-02
3.700000000000000178e+00,6.759873065846315754e+00,3.346491744800470070e+00,2.746459076841062164e+00,-2.737423870712518692e-03,-2.026391141116619041e-02
3.750000000000000000e+00,6.759998281275425569e+00,3.346439521372315706e+00,2.745454651674887447e+00,-2.713388297706842422e-03,-2.008850332349538734e-02
3.800000000000000266e+00,6.760130635726637749e+00,3.346384164351916990e+00,2.744680637399366407e+00,-2.869292628020048141e-03,-1.548028551042079926e-02
3.850000000000000089e+00,6.760263128834717250e+00,3.346328628808413086e+00,2.743920811758076894e+00,-2.873229561373591423e-03,-1.519651282578706776e-02
3.900000000000000355e+00,6.760395051800356825e+00,3.346273214357406545e+00,2.743154445633923633e+00,-2.861777786165475845e-03,-1.532732248306274518e-02
3.950000000000000178e+00,6.760526948911885547e+00,3.346217691811512296e+00,2.742397037417327876e+00,-2.862139139324426651e-03,-1.514816433191299404e-02
4.000000000000000000e+00,6.760659475821793940e+00,3.346161785948147838e+00,2.741645299725866014e+00,-2.876723650842905045e-03,-1.503475382924079895e-02
4.049999999999999822e+00,6.760791160811182365e+00,3.346106118599398105e+00,2.740892505579328287e+00,-2.859355881810188293e-03,-1.505588293075561628e-02
4.100000000000000533e+00,6.760922761001108228e+00,3.346050370289389786e+00,2.740130387403702628e+00,-2.858425024896860123e-03,-1.524236351251602277e-02
4.150000000000000355e+00,6.761054655831747695e+00,3.345994378567784810e+00,2.739368737273550014e+00,-2.865750808268785477e-03,-1.523300260305404663e-02
4.200000000000000178e+00,6.761186769683252606e+00,3.345938175070828802e+00,2.738617791420480785e+00,-2.871438860893249512e-03,-1.501891706138849293e-02
4.250000000000000000e+00,6.761318065979557979e+00,3.345882202898273761e+00,2.737868698722383698e+00,-2.854582387953996658e-03,-1.498185396194458112e-02
4.299999999999999822e+00,6.761450078802771380e+00,3.345825808368260823e+00,2.737114013953766634e+00,-2.871078439056873322e-03,-1.509369537234306335e-02
4.350000000000000533e+00,6.761582185202460238e+00,3.345769255932478092e+00,2.736360787133387262e+00,-2.874040976166725159e-03,-1.506453640758991311e-02
4.400000000000000355e+00,6.761713883564593353e+00,3.345712760755179094e+00,2.735608665215483626e+00,-2.866088878363370895e-03,-1.504243835806846723e-02
4.450000000000000178e+00,6.761845591836988412e+00,3.345656143999060639e+00,2.734863540510347857e+00,-2.867230447009205818e-03,-1.490249410271644696e-02
4.500000000000000000e+00,6.761976892322511645e+00,3.345599586585421115e+00,2.734119892025998588e+00,-2.859269734472036362e-03,-1.487296968698501552e-02
4.549999999999999822e+00,6.762108884128494424e+00,3.345542614981957819e+00,2.733382952081671924e+00,-2.875246107578277588e-03,-1.473879888653755257e-02
4.600000000000000533e+00,6.762239769946202017e+00,3.345486006294650316e+00,2.732642575389406581e+00,-2.852061763405799866e-03,-1.480753384530544316e-02
4.650000000000000355e+00,6.762371846927361929e+00,3.345428766308044199e+00,2.731897411876059056e+00,-2.878940431401133537e-03,-1.490327026695013012e-02
4.700000000000000178e+00,6.762502977114210445e+00,3.345371820542878627e+00,2.731154579621440703e+00,-2.859226893633604050e-03,-1.485664509236812696e-02
4.750000000000000000e+00,6.762633607437229522e+00,3.345314976479334845e+00,2.730418697054199040e+00,-2.849247539415955544e-03,-1.471765134483575890e-02
4.800000000000000711e+00,6.762765224462805591e+00,3.345257587818327050e+00,2.729677267930171514e+00,-2.871689386665821075e-03,-1.482858248054981336e-02
4.850000000000000533e+00,6.762896162974657344e+00,3.345200379431877202e+00,2.728946358429900521e+00,-2.857809886336326599e-03,-1.461819000542163849e-02
4.900000000000000355e+00,6.763027295298726926e+00,3.345142972188450248e+00,2.728212138580790924e+00,-2.862954977899789810e-03,-1.468439698219299420e-02
4.950000000000000178e+00,6.763158712473022582e+00,3.345085325224559814e+00,2.727476051746569041e+00,-2.870097290724515915e-03,-1.472173668444156681e-02
5.000000000000000000e+00,6.763289844251530347e+00,3.345027688316588588e+00,2.726739441713950995e+00,-2.864790149033069611e-03,-1.473220065236091614e-02
5.050000000000000711e+00,6.763420088203996983e+00,3.344970327127982923e+00,2.726000439150891630e+00,-2.846316434442996979e-03,-1.478005126118660077e-02
5.100000000000000533e+00,6.763551234649809452e+00,3.344912452715395723e+00,2.725260892350859443e+00,-2.866973169147968292e-03,-1.479093600064516033e-02
5.150000000000000355e+00,6.763682160495015694e+00,3.344854559933343907e+00,2.724539647184945235e+00,-2.863085828721523285e-03,-1.442490331828594208e-02
5.200000000000000178e+00,6.763813128381042539e+00,3.344796535596580522e+00,2.723815647306553789e+00,-2.864919602870941162e-03,-1.447999756783246994e-02
5.250000000000000000e+00,6.763943507504245112e+00,3.344738659147662663e+00,2.723086663632355187e+00,-2.852956298738718033e-03,-1.457967348396778211e-02
5.300000000000000711e+00,6.764074225328135626e+00,3.344680518240793710e+00,2.722367526850364872e+00,-2.861294429749250412e-03,-1.438273563981056283e-02
5.350000000000000533e+00,6.764205065933718508e+00,3.344622209980135263e+00,2.721651797647289595e+00,-2.864899113774299622e-03,-1.431458406150340999e-02
5.400000000000000355e+00,6.764336054285131183e+00,3.344563723470446170e+00,2.720931731815151355e+00,-2.869050018489360809e-03,-1.440131664276123047e-02
5.450000000000000178e+00,6.764466757500282590e+00,3.344505251360216924e+00,2.720211553162596552e+00,-2.863726112991571426e-03,-1.440357305109500954e-02
5.500000000000000000e+00,6.764597272141151585e+00,3.344446750769838772e+00,2.719503203135616332e+00,-2.860516775399446487e-03,-1.416700053960084915e-02
5.550000000000000711e+00,6.764728023082203556e+00,3.344388033002040572e+00,2.718797952065876711e+00,-2.866606693714857101e-03,-1.410502139478921925e-02
5.600000000000000533e+00,6.764858428747892560e+00,3.344329359739410368e+00,2.718085528685412200e+00,-2.859943313524127007e-03,-1.424846760928630794e-02
5.650000000000000355e+00,6.764996166595310001e+00,3.344267269487089855e+00,2.717624819640702238e+00,-3.021715674549341202e-03,-9.214180894196033825e-03
5.700000000000000178e+00,6.765133667128657713e+00,3.344205209976230275e+00,2.717167466793841246e+00,-3.017136361449956894e-03,-9.147056937217712055e-03
5.750000000000000000e+00,6.765271025688387674e+00,3.344143138909615232e+00,2.716712459119668743e+00,-3.014643676578998566e-03,-9.100153483450413097e-03
5.800000000000000711e+00,6.765408162529226388e+00,3.344081092879884309e+00,2.716259805000087901e+00,-3.010396845638751984e-03,-9.053082391619683353e-03
5.850000000000000533e+00,6.765545544331053485e+00,3.344018861088885686e+00,2.715812222770115802e+00,-3.016392234712839127e-03,-8.951644599437714664e-03
5.900000000000000355e+00,6.765682273470718044e+00,3.343956851173655043e+00,2.715359517437106351e+00,-3.002671292051672935e-03,-9.054106660187244415e-03
5.950000000000000178e+00,6.765819628509857964e+00,3.343894482411674307e+00,2.714908727368971597e+00,-3.017036244273185730e-03,-9.015801362693309784e-03
6.000000000000000000e+00,6.765956917585718600e+00,3.343832068937642621e+00,2.714460339219009644e+00,-3.016205038875341415e-03,-8.967762999236584751e-03
6.050000000000000711e+00,6.766093726991910806e+00,3.343769799491008055e+00,2.714023397060742582e+00,-3.006279934197664261e-03,-8.738843165338039745e-03
6.100000000000000533e+00,6.766230607590691726e+00,3.343707425427100421e+00,2.713581381797490533e+00,-3.008442930877208710e-03,-8.840305265039205551e-03
6.150000000000000355e+00,6.766367393212833647e+00,3.343645021611742152e+00,2.713147355409970540e+00,-3.006961429491639137e-03,-8.680527750402690021e-03
6.200000000000000178e+00,6.766505015071107465e+00,3.343582164113995336e+00,2.712704308376347573e+00,-3.025943879038095474e-03,-8.860940672457217823e-03
6.250000000000000000e+00,6.766642299382545467e+00,3.343519387260826647e+00,2.712260140975637501e+00,-3.019133349880576134e-03,-8.883348014205694892e-03
6.300000000000000711e+00,6.766779443924241022e+00,3.343456600653488486e+00,2.711819018846077789e+00,-3.016672562807798386e-03,-8.822442591190337788e-03
6.350000000000000533e+00,6.766916886834877687e+00,3.343393604097483873e+00,2.711376139366699523e+00,-3.023846540600061417e-03,-8.857589587569237102e-03
6.400000000000000355e+00,6.767053599442763634e+00,3.343330868991638116e+00,2.710932179460002089e+00,-3.008390311151742935e-03,-8.879198133945465435e-03
6.450000000000000178e+00,6.767191081871177794e+00,3.343267706723690669e+00,2.710488318920766915e+00,-3.025947138667106628e-03,-8.877210784703493118e-03
6.500000000000000000e+00,6.767328159435252566e+00,3.343204656758391735e+00,2.710055398483460554e+00,-3.017651848495006561e-03,-8.658408746123313557e-03
6.550000000000000711e+00,6.767465379460948505e+00,3.343141469279098388e+00,2.709617507829030547e+00,-3.021389944478869438e-03,-8.757813088595868198e-03
6.600000000000000533e+00,6.767602500981463542e+00,3.343078254368793800e+00,2.709175972639282559e+00,-3.019830211997032166e-03,-8.830703794956207275e-03
6.650000000000000355e+00,6.767740135337947827e+00,3.343014729332861812e+00,2.708730624689420274e+00,-3.031741827726364136e-03,-8.906958997249603618e-03
6.700000000000000178e+00,6.767877385106514154e+00,3.342951307642962888e+00,2.708295603202355739e+00,-3.023892175406217575e-03,-8.700429741293192604e-03
6.750000000000000000e+00,6.768013837043630687e+00,3.342888182573813705e+00,2.707861929860597261e+00,-3.006919054314494133e-03,-8.673466835170983921e-03
6.800000000000000711e+00,6.768150573798721759e+00,3.342824853738421087e+00,2.707422820393627472e+00,-3.013800363987684250e-03,-8.782189339399337769e-03
6.850000000000000533e+00,6.768287544359980146e+00,3.342761343555852971e+00,2.706980636821759933e+00,-3.019568044692277908e-03,-8.843671437352896084e-03
6.900000000000000355e+00,6.768423907818260865e+00,3.342698041596817049e+00,2.706543966488613062e+00,-3.006801009178161621e-03,-8.733406662940979004e-03
6.950000000000000178e+00,6.768561537945224416e+00,3.342634078566339095e+00,2.706104129933452285e+00,-3.035346511751413345e-03,-8.796731103211640965e-03
7.000000000000000000e+00,6.768698389721339304e+00,3.342570404062924272e+00,2.705672023085577305e+00,-3.018797840923070908e-03,-8.642136957496404995e-03
7.050000000000000711e+00,6.768835337248717998e+00,3.342506613007059535e+00,2.705234330327881409e+00,-3.021517768502235413e-03,-8.753855153918266643e-03
7.100000000000000533e+00,6.768972859096200168e+00,3.342442481161593815e+00,2.704794914795717098e+00,-3.034808207303285599e-03,-8.788310643285513965e-03
7.150000000000000355e+00,6.769110137728840293e+00,3.342378389280905804e+00,2.704361702081447216e+00,-3.030062187463045120e-03,-8.664254285395146457e-03
7.200000000000000178e+00,6.769247060232007840e+00,3.342314391407432694e+00,2.703929320516695878e+00,-3.022813238203525543e-03,-8.647631295025349010e-03
7.250000000000000000e+00,6.769383868261126480e+00,3.342250374948627645e+00,2.703498188526069601e+00,-3.020896809175610542e-03,-8.622639812529087067e-03
7.300000000000000711e+00,6.769520415897320120e+00,3.342186408560663846e+00,2.703064191768577373e+00,-3.015755675733089447e-03,-8.679935149848461498e-03
7.350000000000000533e+00,6.769657062197062203e+00,3.342122323620266844e+00,2.702628568418955268e+00,-3.018548712134361267e-03,-8.712466992437840549e-03
7.400000000000000355e+00,6.769793865927312915e+00,3.342058092130041569e+00,2.702190628311296638e+00,-3.022644203156232834e-03,-8.758802153170109836e-03
7.450000000000000178e+00,6.769930960302865230e+00,3.341993650887782330e+00,2.701762690412511603e+00,-3.029689192771911621e-03,-8.558757975697517742e-03
7.500000000000000000e+00,6.770067048228340489e+00,3.341929611608775552e+00,2.701326173761559257e+00,-3.008052706718444824e-03,-8.730333019047976581e-03
7.550000000000000711e+00,6.770204241236091214e+00,3.341864979144707704e+00,2.700894656664391658e+00,-3.033102490007877350e-03,-8.630341943353414189e-03
7.600000000000000533e+00,6.770340962365462012e+00,3.341800496879296478e+00,2.700472534046208128e+00,-3.023284953087568283e-03,-8.442452363669873325e-03
7.650000000000000355e+00,6.770477300024988487e+00,3.341736125104303401e+00,2.700044086988715009e+00,-3.015405964106321335e-03,-8.568941149860620499e-03
7.700000000000000178e+00,6.770613613607456394e+00,3.341671693260137133e+00,2.699613672237542783e+00,-3.015483729541301727e-03,-8.608295023441315044e-03
7.750000000000000000e+00,6.770750286117970695e+00,3.341607019776713372e+00,2.699186965975609809e+00,-3.024039324373006821e-03,-8.534125238656998721e-03
7.800000000000000711e+00,6.770886829620605951e+00,3.341542336015106862e+00,2.698754281153601831e+00,-3.021795302629470825e-03,-8.653696440160275200e-03
7.850000000000000533e+00,6.771020411070386658e+00,3.341478984661317320e+00,2.698259210496840144e+00,-2.956849522888660431e-03,-9.901413135230541576e-03
7.900000000000000355e+00,6.771155562911900461e+00,3.341414806567119644e+00,2.697769702071023179e+00,-2.992313355207443237e-03,-9.790168516337871898e-03
7.950000000000000178e+00,6.771289681012029327e+00,3.341351038879929458e+00,2.697277864733409913e+00,-2.970116678625345230e-03,-9.836746752262115825e-03
8.000000000000000000e+00,6.771423800254267711e+00,3.341287189753826770e+00,2.696788107365069020e+00,-2.970837056636810303e-03,-9.795147366821766247e-03
8.050000000000000711e+00,6.771557665193141951e+00,3.341223381253368263e+00,2.696304191722233679e+00,-2.965895924717187881e-03,-9.678312856703997352e-03
8.099999999999999645e+00,6.771692015897457395e+00,3.341159261401755121e+00,2.695815513104830696e+00,-2.977345604449510574e-03,-9.773572348058224071e-03
8.150000000000000355e+00,6.771826577071908382e+00,3.341094960347922083e+00,2.695326806743328252e+00,-2.982705831527709961e-03,-9.774127230048180667e-03
8.200000000000001066e+00,6.771961001749758680e+00,3.341030643805830813e+00,2.694840815154534663e+00,-2.980376593768596649e-03,-9.719831775873899807e-03
8.250000000000000000e+00,6.772094982733653623e+00,3.340966459514409070e+00,2.694354512513314148e+00,-2.971230540424585342e-03,-9.726052824407816974e-03
8.300000000000000711e+00,6.772230079024585514e+00,3.340901660135584983e+00,2.693867044075091144e+00,-2.996662631630897522e-03,-9.749368764460086823e-03
8.349999999999999645e+00,6.772364323012299181e+00,3.340837189052720202e+00,2.693384836873669919e+00,-2.978453878313302994e-03,-9.644144028425217369e-03
8.400000000000000355e+00,6.772498022204206158e+00,3.340772900250881694e+00,2.692901194941882625e+00,-2.967054024338722229e-03,-9.672838635742664684e-03
8.450000000000001066e+00,6.772632588016470834e+00,3.340708114589518996e+00,2.692412728973363034e+00,-2.986981067806482315e-03,-9.769319370388985374e-03
8.500000000000000000e+00,6.772767687160804684e+00,3.340642990853220251e+00,2.691932874278795573e+00,-2.999525284394621849e-03,-9.597093891352414738e-03
8.550000000000000711e+00,6.772901871852195832e+00,3.340578228554107021e+00,2.691454434826669129e+00,-2.979911863803863525e-03,-9.568789042532444000e-03
8.599999999999999645e+00,6.773035994244485991e+00,3.340513417187588985e+00,2.690976058071178123e+00,-2.979216631501913071e-03,-9.567535109817981373e-03
8.650000000000000355e+00,6.773170252030999094e+00,3.340448461153824766e+00,2.690497648877721915e+00,-2.982913982123136520e-03,-9.568183869123459903e-03
8.700000000000001066e+00,6.773304741553433317e+00,3.340383313582357516e+00,2.690020706223954061e+00,-2.988754771649837494e-03,-9.538853075355291367e-03
8.750000000000000000e+00,6.773439357747035316e+00,3.340318025362567944e+00,2.689540373844724552e+00,-2.992261433973908424e-03,-9.606647584587336280e-03
8.800000000000000711e+00,6.773573581013400791e+00,3.340252848055213608e+00,2.689062314972911594e+00,-2.984222956001758575e-03,-9.561177436262368809e-03
8.849999999999999645e+00,6.773708613051007354e+00,3.340187198224426002e+00,2.688592942225445537e+00,-3.002902027219533920e-03,-9.387454949319362640e-03
8.900000000000000355e+00,6.773843078017299568e+00,3.340121746041829098e+00,2.688117242272642038e+00,-2.990974113345146179e-03,-9.513999056071044055e-03
8.950000000000001066e+00,6.773977766339689843e+00,3.340056105868059788e+00,2.687643073693547713e+00,-2.996636554598808289e-03,-9.483371581882239429e-03
9.000000000000000000e+00,6.774112188429993076e+00,3.339990516546668342e+00,2.687175691270899502e+00,-2.991404850035905838e-03,-9.347648452967404972e-03
9.050000000000000711e+00,6.774246978485329862e+00,3.339924669666987977e+00,2.686700770751271783e+00,-3.000278025865554810e-03,-9.498410392552614212e-03
9.099999999999999645e+00,6.774381992985728296e+00,3.339858633700798496e+00,2.686236624623347335e+00,-3.005971666425466537e-03,-9.282922558486462680e-03
9.150000000000000355e+00,6.774516895938948124e+00,3.339792574681555326e+00,2.685761887625489841e+00,-3.004170488566160202e-03,-9.494739957153797497e-03
9.200000000000001066e+00,6.774651208245369816e+00,3.339726725818302100e+00,2.685302863008041552e+00,-2.991713117808103561e-03,-9.180492348968982350e-03
9.250000000000000000e+00,6.774785795498145191e+00,3.339660665512605320e+00,2.684829447501037691e+00,-2.998512471094727516e-03,-9.468310140073299061e-03
9.300000000000000711e+00,6.774920282243217962e+00,3.339594575514317931e+00,2.684369064093266033e+00,-2.996969968080520630e-03,-9.207668155431747783e-03
9.349999999999999645e+00,6.775054155403815948e+00,3.339528710511585619e+00,2.683904938752461611e+00,-2.983971964567899704e-03,-9.282506816089153984e-03
9.400000000000000355e+00,6.775188466051170089e+00,3.339462552823373898e+00,2.683438314682502490e+00,-2.994407434016466141e-03,-9.332481399178504597e-03
9.450000000000001066e+00,6.775323037658428582e+00,3.339396188545650457e+00,2.682976688657585651e+00,-3.000915516167879105e-03,-9.232520498335361828e-03
9.500000000000000000e+00,6.775457348758626708e+00,3.339329875639783118e+00,2.682510126236524517e+00,-2.995788585394620895e-03,-9.331248421221972553e-03
9.550000000000000711e+00,6.775591638151536422e+00,3.339263495506047619e+00,2.682049266233738738e+00,-2.995994873344898224e-03,-9.217200055718422977e-03
9.600000000000001421e+00,6.775726297157277145e+00,3.339196855430274891e+00,2.681590834091116093e+00,-3.004925791174173355e-03,-9.168642852455378273e-03
9.650000000000000355e+00,6.775861387971367833e+00,3.339129924546580419e+00,2.681129690277088695e+00,-3.015246009454131126e-03,-9.222876280546188354e-03
9.700000000000001066e+00,6.775995311006467681e+00,3.339063495305044871e+00,2.680675467190962724e+00,-2.989864442497491837e-03,-9.084461722522974014e-03
9.750000000000000000e+00,6.776129928466566810e+00,3.338996645402932728e+00,2.680231770392206059e+00,-3.006045240908861160e-03,-8.873935975134373752e-03
9.800000000000000711e+00,6.776264607674149509e+00,3.338929690328179323e+00,2.679775803115848731e+00,-3.008087165653705597e-03,-9.119345527142287341e-03
9.850000000000001421e+00,6.776399425894202189e+00,3.338862589460845687e+00,2.679325676475349916e+00,-3.011875087395310402e-03,-9.002532809972763062e-03
9.900000000000000355e+00,6.776534212135784330e+00,3.338795428792465714e+00,2.678875200141850765e+00,-3.011835739016532898e-03,-9.009526669979095112e-03
9.950000000000001066e+00,6.776668550082337816e+00,3.338728415940608762e+00,2.678429014253128404e+00,-3.002492710947990417e-03,-8.923717774450778961e-03
1.000000000000000000e+01,6.776804622982363746e+00,3.338660461789631828e+00,2.678003763927776504e+00,-3.041946794837713242e-03,-8.505006507039071170e-03
1.005000000000000071e+01,6.776941261398155447e+00,3.338592152610588393e+00,2.677580412271130861e+00,-3.055238164961338043e-03,-8.467033132910728108e-03
1.010000000000000142e+01,6.777077308647826648e+00,3.338524066965412818e+00,2.677155155575532408e+00,-3.042663913220167160e-03,-8.505133911967277527e-03
1.015000000000000036e+01,6.777213129130327474e+00,3.338456022567266146e+00,2.676738130034577168e+00,-3.038239199668169022e-03,-8.340510819107294777e-03
1.020000000000000107e+01,6.777349139266124034e+00,3.338387812184604009e+00,2.676320940334047993e+00,-3.043117700144648552e-03,-8.343794010579585682e-03
1.025000000000000000e+01,6.777484838255820598e+00,3.338319686978988621e+00,2.675904133812222696e+00,-3.036791691556572914e-03,-8.336130436509847988e-03
1.030000000000000071e+01,6.777620807153521554e+00,3.338251355299837186e+00,2.675491579136509479e+00,-3.043469041585922241e-03,-8.251093514263630954e-03
1.035000000000000142e+01,6.777757288695805293e+00,3.338182695447817760e+00,2.675072456485290129e+00,-3.055577632039785385e-03,-8.382453024387359966e-03
1.040000000000000036e+01,6.777894112868861676e+00,3.338113791353904070e+00,2.674658945266787047e+00,-3.063894808292388916e-03,-8.270224370062351921e-03
1.045000000000000107e+01,6.778030669652727269e+00,3.338044951112859149e+00,2.674247696910683203e+00,-3.058544360101222992e-03,-8.224967122077942935e-03
1.050000000000000000e+01,6.778166711090078955e+00,3.337976300486202863e+00,2.673833590577054942e+00,-3.047633916139602661e-03,-8.282126672565937736e-03
1.055000000000000071e+01,6.778302623585261699e+00,3.337907644298314214e+00,2.673417008480686974e+00,-3.045381978154182434e-03,-8.331641927361488689e-03
