time_s,x_m,y_m,theta_rad,v_m_s,w_rad_s
9.600000000000001421e+00,2.648278296182546399e+00,3.541154714015040117e+00,3.070267878974488163e+00,1.549441218376159668e-01,0.000000000000000000e+00
9.650000000000000355e+00,2.640641025534495867e+00,3.541700366221553598e+00,3.070267878974488163e+00,1.531347632408142090e-01,0.000000000000000000e+00
9.700000000000001066e+00,2.633054064097942071e+00,3.542242424037672421e+00,3.070267878974488163e+00,1.521260142326354980e-01,0.000000000000000000e+00
9.750000000000000000e+00,2.625965275032501101e+00,3.542748889445711313e+00,3.070267878974488163e+00,1.421371698379516602e-01,0.000000000000000000e+00
9.800000000000000711e+00,2.619205338887827139e+00,3.543231859637971493e+00,3.070267878974488163e+00,1.355433464050292969e-01,0.000000000000000000e+00
9.850000000000001421e+00,2.612260768174771819e+00,3.543728021225990510e+00,3.070267878974488163e+00,1.392454504966735840e-01,0.000000000000000000e+00
9.900000000000000355e+00,2.605450628347849573e+00,3.544214578269006211e+00,3.070267878974488163e+00,1.365499794483184814e-01,0.000000000000000000e+00
9.950000000000001066e+00,2.598704458568009024e+00,3.544696564909983305e+00,3.070267878974488163e+00,1.352673172950744629e-01,0.000000000000000000e+00
1.000000000000000000e+01,2.592189568770884467e+00,3.545162027528347082e+00,3.070267878974488163e+00,1.306299269199371338e-01,0.000000000000000000e+00
1.005000000000000071e+01,2.585662641207749690e+00,3.545628350196575074e+00,3.070267878974488163e+00,1.308712959289550781e-01,0.000000000000000000e+00
1.010000000000000142e+01,2.580130061877494718e+00,3.546023630691189421e+00,3.070267878974488163e+00,1.109336391091346741e-01,0.000000000000000000e+00
1.015000000000000036e+01,2.574065111267850536e+00,3.546456946968044477e+00,3.070267878974488163e+00,1.216082051396369934e-01,0.000000000000000000e+00
1.020000000000000107e+01,2.568069557286804638e+00,3.546885305135482724e+00,3.070267878974488163e+00,1.202167347073554993e-01,0.000000000000000000e+00
1.025000000000000000e+01,2.562405659440094574e+00,3.547289967808830990e+00,3.070267878974488163e+00,1.135667040944099426e-01,0.000000000000000000e+00
1.030000000000000071e+01,2.556919866725281931e+00,3.547681905588341067e+00,3.070267878974488163e+00,1.099955216050148010e-01,0.000000000000000000e+00
1.035000000000000142e+01,2.551357412213299813e+00,3.548079320544280879e+00,3.070267878974488163e+00,1.115326657891273499e-01,0.000000000000000000e+00
1.040000000000000036e+01,2.546243442145807556e+00,3.548444693094235713e+00,3.070267878974488163e+00,1.025401130318641663e-01,0.000000000000000000e+00
1.045000000000000107e+01,2.540873085052328673e+00,3.548828383463853875e+00,3.070267878974488163e+00,1.076809242367744446e-01,0.000000000000000000e+00
1.050000000000000000e+01,2.535890116913544379e+00,3.549184396453993084e+00,3.070267878974488163e+00,9.991339594125747681e-02,0.000000000000000000e+00
1.055000000000000071e+01,2.531368079725308640e+00,3.549507477785453613e+00,3.070267878974488163e+00,9.067127853631973267e-02,0.000000000000000000e+00
1.060000000000000142e+01,2.526534153814646189e+00,3.549852842309094036e+00,3.070267878974488163e+00,9.692495316267013550e-02,0.000000000000000000e+00
1.065000000000000036e+01,2.521225969798363220e+00,3.550232090662928996e+00,3.070267878974488163e+00,1.064342930912971497e-01,0.000000000000000000e+00
1.070000000000000107e+01,2.516526095760334591e+00,3.550567877720553156e+00,3.070267878974488163e+00,9.423708170652389526e-02,0.000000000000000000e+00
1.075000000000000000e+01,2.512034361816130712e+00,3.550888794007362126e+00,3.070267878974488163e+00,9.006366878747940063e-02,0.000000000000000000e+00
1.080000000000000071e+01,2.507549738462443223e+00,3.551209202271137233e+00,3.070267878974488163e+00,8.992109447717666626e-02,0.000000000000000000e+00
1.085000000000000142e+01,2.503498358008418467e+00,3.551498657075875531e+00,3.070267878974488163e+00,8.123414963483810425e-02,0.000000000000000000e+00
1.090000000000000036e+01,2.498948106609379938e+00,3.551823754198983440e+00,3.070267878974488163e+00,9.123700112104415894e-02,0.000000000000000000e+00
1.095000000000000107e+01,2.494618174271284516e+00,3.552133110413161710e+00,3.070267878974488163e+00,8.681938797235488892e-02,0.000000000000000000e+00
1.100000000000000000e+01,2.490727613704088128e+00,3.552411075285155206e+00,3.070267878974488163e+00,7.800955325365066528e-02,0.000000000000000000e+00
1.105000000000000071e+01,2.486864066395115369e+00,3.552687110168723184e+00,3.070267878974488163e+00,7.746791094541549683e-02,0.000000000000000000e+00
1.110000000000000142e+01,2.482962579834840700e+00,3.552965855658885896e+00,3.070267878974488163e+00,7.822863012552261353e-02,0.000000000000000000e+00
1.115000000000000036e+01,2.478761065445183043e+00,3.553266036928224736e+00,3.070267878974488163e+00,8.424448221921920776e-02,0.000000000000000000e+00
1.120000000000000107e+01,2.474838128207163201e+00,3.553546314982857446e+00,3.070267878974488163e+00,7.865873724222183228e-02,0.000000000000000000e+00
1.125000000000000000e+01,2.471091015331570162e+00,3.553814031095438253e+00,3.070267878974488163e+00,7.513328641653060913e-02,0.000000000000000000e+00
1.130000000000000071e+01,2.466748024120506866e+00,3.554124320313457819e+00,3.070267878974488163e+00,8.708123117685317993e-02,0.000000000000000000e+00
1.135000000000000142e+01,2.463007558472848135e+00,3.554391561508393860e+00,3.070267878974488163e+00,7.500000298023223877e-02,0.000000000000000000e+00
1.140000000000000036e+01,2.459267092825189405e+00,3.554658802703329901e+00,3.070267878974488163e+00,7.500000298023223877e-02,0.000000000000000000e+00
1.145000000000000107e+01,2.455526627177530674e+00,3.554926043898265942e+00,3.070267878974488163e+00,7.500000298023223877e-02,0.000000000000000000e+00
1.150000000000000000e+01,2.451786161529871944e+00,3.555193285093201983e+00,3.070267878974488163e+00,7.500000298023223877e-02,0.000000000000000000e+00
1.155000000000000071e+01,2.448045695882213213e+00,3.555460526288138023e+00,3.070267878974488163e+00,7.500000298023223877e-02,0.000000000000000000e+00
1.160000000000000142e+01,2.444305230234554482e+00,3.555727767483074064e+00,3.070267878974488163e+00,7.500000298023223877e-02,0.000000000000000000e+00
1.165000000000000036e+01,2.440564764586895752e+00,3.555995008678010105e+00,3.070267878974488163e+00,7.500000298023223877e-02,0.000000000000000000e+00
1.170000000000000107e+01,2.436824298939237021e+00,3.556262249872946146e+00,3.070267878974488163e+00,7.500000298023223877e-02,0.000000000000000000e+00
1.175000000000000000e+01,2.433083833291578291e+00,3.556529491067882187e+00,3.070267878974488163e+00,7.500000298023223877e-02,0.000000000000000000e+00
1.180000000000000071e+01,2.429343367643919560e+00,3.556796732262818228e+00,3.070267878974488163e+00,7.500000298023223877e-02,0.000000000000000000e+00
