time_s,x_m,y_m,theta_rad
2.630000000000000071e+01,3.530500202227865536e+00,4.849943768357292129e+00,1.744998274724881779e-04
2.635000000000000142e+01,3.543000202018830258e+00,4.849945949605121598e+00,1.682514982154191823e-04
2.640000000000000213e+01,3.555500201826289786e+00,4.849948052748836780e+00,1.625742508766931369e-04
2.645000000000000284e+01,3.568000201640418645e+00,4.849950084926960336e+00,1.544783424994431885e-04
2.650000000000000000e+01,3.580500201475066202e+00,4.849952015906231040e+00,1.489058272592149183e-04
2.655000000000000071e+01,3.593000201322853027e+00,4.849953877229062904e+00,1.435739399925070657e-04
2.660000000000000142e+01,3.605500201182650688e+00,4.849955671903305010e+00,1.387293740647121542e-04
2.665000000000000213e+01,3.618000201047304465e+00,4.849957406020473094e+00,1.318208950044902198e-04
2.670000000000000284e+01,3.630500200926899623e+00,4.849959053781653928e+00,1.270657010272951233e-04
2.675000000000000000e+01,3.643000200816062240e+00,4.849960642102911557e+00,1.225158423127465312e-04
2.680000000000000071e+01,3.655500200713970749e+00,4.849962173550935951e+00,1.183818294301418821e-04
2.685000000000000142e+01,3.668000200615415540e+00,4.849963653323799306e+00,1.124866200559683282e-04
2.690000000000000213e+01,3.680500200527740073e+00,4.849965059406546430e+00,1.084288715899640334e-04
2.695000000000000284e+01,3.693000200447031478e+00,4.849966414767437506e+00,1.045463419676523678e-04
2.700000000000000000e+01,3.705500200372691566e+00,4.849967721596708969e+00,1.010186659298053185e-04
2.705000000000000071e+01,3.718000200300926483e+00,4.849968984330030430e+00,9.598811024964066466e-05
2.710000000000000142e+01,3.730500200237083952e+00,4.849970184181406019e+00,9.252551338880186092e-05
2.715000000000000213e+01,3.743000200178314252e+00,4.849971340750321325e+00,8.921243606818508669e-05
2.720000000000000284e+01,3.755500200124182175e+00,4.849972455905770197e+00,8.620216578828107884e-05
2.725000000000000000e+01,3.768000200071925043e+00,4.849973533432840433e+00,8.190944508471289186e-05
2.730000000000000071e+01,3.780500200025436630e+00,4.849974557300902767e+00,7.895470914647124397e-05
2.735000000000000142e+01,3.793000199982642151e+00,4.849975544234765401e+00,7.612756272179129478e-05
2.740000000000000213e+01,3.805500199943224526e+00,4.849976495829298351e+00,7.355881045029150208e-05
2.745000000000000284e+01,3.818000199905172476e+00,4.849977415314428164e+00,6.989570636015821135e-05
2.750000000000000000e+01,3.830500199871321065e+00,4.849978289010756782e+00,6.737434343750558932e-05
2.755000000000000071e+01,3.843000199840159503e+00,4.849979131190049308e+00,6.496185645459318938e-05
2.760000000000000142e+01,3.855500199811456863e+00,4.849979943213254430e+00,6.276986477476512454e-05
2.765000000000000213e+01,3.868000199783748538e+00,4.849980727836562977e+00,5.964403123436582907e-05
2.770000000000000284e+01,3.880500199759099100e+00,4.849981473386952402e+00,5.749247846774768576e-05
2.775000000000000000e+01,3.893000199736408096e+00,4.849982192042932461e+00,5.543383277189290381e-05
2.780000000000000071e+01,3.905500199715507659e+00,4.849982884965841734e+00,5.356334216107080015e-05
2.785000000000000142e+01,3.918000199695331087e+00,4.849983554507618422e+00,5.089597745692122266e-05
2.790000000000000213e+01,3.930500199677382067e+00,4.849984190707336218e+00,4.905999469292894122e-05
2.795000000000000284e+01,3.943000199660859018e+00,4.849984803957269719e+00,4.730329227685845460e-05
2.800000000000000000e+01,3.955500199645639814e+00,4.849985395248422648e+00,4.570714807839906514e-05
2.805000000000000071e+01,3.968000199630947744e+00,4.849985966587773589e+00,4.343100832387279160e-05
2.810000000000000142e+01,3.980500199617877932e+00,4.849986509475377794e+00,4.186431078032996222e-05
2.815000000000000213e+01,3.993000199605846401e+00,4.849987032779262464e+00,4.036526548991284749e-05
2.820000000000000284e+01,4.005500199594764332e+00,4.849987537345080924e+00,3.900322919579703819e-05
2.825000000000000000e+01,4.018000199584066401e+00,4.849988024885445448e+00,3.706093316255571222e-05
2.830000000000000071e+01,4.030500199574548859e+00,4.849988488147110033e+00,3.572402463138808738e-05
2.835000000000000142e+01,4.043000199565788044e+00,4.849988934697417875e+00,3.444484575104878884e-05
2.840000000000000213e+01,4.055500199557718233e+00,4.849989365257989959e+00,3.328258062390459832e-05
2.845000000000000284e+01,4.068000199549928197e+00,4.849989781290247493e+00,3.162516319762863847e-05
2.850000000000000000e+01,4.080500199542997919e+00,4.849990176604787706e+00,3.048434037542148371e-05
2.855000000000000071e+01,4.093000199536618311e+00,4.849990557659042523e+00,2.939277995150792229e-05
2.860000000000000142e+01,4.105500199530742300e+00,4.849990925068792258e+00,2.840098542103759133e-05
2.865000000000000213e+01,4.118000199525069682e+00,4.849991280081109579e+00,2.698666321627026521e-05
2.870000000000000284e+01,4.130500199520023230e+00,4.849991617414399769e+00,2.601316606683734095e-05
2.875000000000000000e+01,4.143000199515378235e+00,4.849991942578975923e+00,2.508170595800164721e-05
2.880000000000000071e+01,4.155500199511099169e+00,4.849992256100300381e+00,2.423537897274537082e-05
2.885000000000000142e+01,4.168000199506968428e+00,4.849992559042537899e+00,2.302849699261698635e-05
2.890000000000000213e+01,4.180500199503294212e+00,4.849992846898750543e+00,2.219778372168173703e-05
2.895000000000000284e+01,4.193000199499911318e+00,4.849993124371047237e+00,2.140294188034622469e-05
2.900000000000000000e+01,4.205500199496795766e+00,4.849993391907820417e+00,2.068074659395764187e-05
2.905000000000000071e+01,4.218000199493787683e+00,4.849993650417152580e+00,1.965087938027672008e-05
2.910000000000000142e+01,4.230500199491111779e+00,4.849993896053145015e+00,1.894200774979597224e-05
2.915000000000000213e+01,4.243000199488649038e+00,4.849994132828241433e+00,1.826374625137516900e-05
2.920000000000000284e+01,4.255500199486379920e+00,4.849994361125069986e+00,1.764747615603275003e-05
2.925000000000000000e+01,4.268000199484189849e+00,4.849994581718521935e+00,1.676866077307987432e-05
2.930000000000000071e+01,4.280500199482241364e+00,4.849994791326781574e+00,1.616376015358830326e-05
2.935000000000000142e+01,4.293000199480447421e+00,4.849994993373783814e+00,1.558498004705993352e-05
2.940000000000000213e+01,4.305500199478795587e+00,4.849995188186034589e+00,1.505909899250550513e-05
2.945000000000000284e+01,4.318000199477200596e+00,4.849995376424772076e+00,1.430918050890114243e-05
2.950000000000000000e+01,4.330500199475781464e+00,4.849995555289528859e+00,1.379300136805093103e-05
2.955000000000000071e+01,4.343000199474475131e+00,4.849995727702046011e+00,1.329911161667164383e-05
2.960000000000000142e+01,4.355500199473271827e+00,4.849995893940941549e+00,1.285036215135348745e-05
2.965000000000000213e+01,4.368000199472110268e+00,4.849996054570468118e+00,1.221043511784740589e-05
2.970000000000000284e+01,4.380500199471077494e+00,4.849996207200907072e+00,1.176996458386989429e-05
2.975000000000000000e+01,4.393000199470126432e+00,4.849996354325464054e+00,1.134851423026132238e-05
2.980000000000000071e+01,4.405500199469250866e+00,4.849996496181891992e+00,1.096558338305539602e-05
2.985000000000000142e+01,4.418000199468440137e+00,4.849996633251683953e+00,1.061478721961870580e-05
2.990000000000000213e+01,4.430500199467686251e+00,4.849996765936523957e+00,1.029350488951930833e-05
2.995000000000000284e+01,4.443000199466982103e+00,4.849996894605334674e+00,9.998948840754767579e-06
3.000000000000000000e+01,4.455500199466322364e+00,4.849997019592195535e+00,9.728648738265919106e-06
3.005000000000000071e+01,4.468000199465701705e+00,4.849997141200304895e+00,9.480359014379771121e-06
3.010000000000000142e+01,4.480500199465114797e+00,4.849997259704792896e+00,9.252044842968568970e-06
3.015000000000000213e+01,4.493000199464558975e+00,4.849997375355353135e+00,9.041860361165117514e-06
3.020000000000000284e+01,4.505500199464029798e+00,4.849997488378607891e+00,8.848130175818325220e-06
3.025000000000000000e+01,4.518000199463525490e+00,4.849997598980235303e+00,8.669332465593746037e-06
3.030000000000000071e+01,4.530500199463042499e+00,4.849997707346891396e+00,8.504083689262847924e-06
3.035000000000000142e+01,4.543000199462579047e+00,4.849997813647937583e+00,8.351124692709062893e-06
3.040000000000000213e+01,4.555500199462133359e+00,4.849997918036995870e+00,8.209308061700900099e-06
3.045000000000000284e+01,4.568000199461703659e+00,4.849998020653346842e+00,8.077586564899737382e-06
3.050000000000000000e+01,4.580500199461289057e+00,4.849998121623179337e+00,7.955002541617098093e-06
3.055000000000000071e+01,4.593000199460887778e+00,4.849998221060711323e+00,7.840678094991649109e-06
3.060000000000000142e+01,4.605500199460498045e+00,4.849998319069187325e+00,7.733805939803054167e-06
3.065000000000000213e+01,4.618000199460119859e+00,4.849998415741761271e+00,7.633640753747935156e-06
3.070000000000000284e+01,4.630500199459751443e+00,4.849998511162270987e+00,7.539490859311698346e-06
3.075000000000000000e+01,4.643000199459392796e+00,4.849998605405906993e+00,7.450710032773789639e-06
3.080000000000000071e+01,4.655500199459043031e+00,4.849998698539782715e+00,7.366689186645901238e-06
3.085000000000000142e+01,4.668000199458701260e+00,4.849998790623397227e+00,7.286847580515618245e-06
3.090000000000000213e+01,4.680500199458366595e+00,4.849998881708992293e+00,7.210623091547434912e-06
3.095000000000000284e+01,4.693000199458039035e+00,4.849998971841780637e+00,7.137460836942996358e-06
3.100000000000000000e+01,4.705500199457718580e+00,4.849999061060040972e+00,7.066799086577312362e-06
